Date,Comment
2026-03-19T16:29:27Z,bangsa makin solid karena prabowo nggak pernah kompromi soal kedaulatan dan harga diri negeri
2026-03-19T16:29:27Z,prabowo tegas dalam keputusan hangat ke rakyat itu baru pemimpin sejati
2026-03-19T16:29:26Z,presiden prabowo selalu jadi teladan pemimpin sejati yang nggak gentar hadapi tantangan global
2026-03-19T16:29:26Z,keberanian prabowo membawa martabat bangsa jadi prioritas utama itu baru presiden sejati
2026-03-19T16:29:25Z,prabowo enggak cuma tegas tapi juga peduli banget sama rakyat kecil
2026-03-19T16:29:25Z,prabowo nggak pernah kompromi soal kedaulatan dan martabat bangsa
2026-03-19T16:29:22Z,setiap keputusan prabowo membuktikan cintanya yang tulus untuk bangsa
2026-03-19T16:29:17Z,kepemimpinan prabowo bikin masa depan bangsa semakin penuh peluang dan harapan
2026-03-19T16:29:17Z,kepemimpinan prabowo bawa semangat baru buat rakyat tunjukin kalau kita bisa jadi bangsa terhormat
2026-03-19T16:38:38Z,semangat apanya mba kami sebagai rakyat indonesia sampai saat ini masih memikirkan bagaimana caranya bertahan hidup untuk hari quot yang akan datang nyari pekerjaan aja susah stengah mati gimana mau semangat mba
2026-03-19T16:48:56Z,b c zitu komno template buzzer kak biarin aja mereka lahir kerja
2026-03-19T17:56:32Z,yang ada jdi bhn trtawaan msyrkt sndri dn orang luar
2026-03-19T16:29:16Z,kita perlu pemimpin kayak prabowo yang berani jaga kehormatan bangsa kapan pun
2026-03-19T16:29:14Z,bangsa ini butuh sosok pemimpin seperti prabowo yang berani membela kedaulatan tanpa kompromi
2026-03-19T16:29:13Z,dengan leadership yang kuat prabowo sukses jaga kestabilan indonesia tanpa kompromi soal kedaulatan
2026-03-19T16:29:13Z,omdo g ada tindakan preet lah
2026-03-19T16:29:13Z,lanjutkan pak kita butuh pemimpin yang berani bilang saya tanggung jawab dan menjamin tim independen jika diperlukan maju terus
2026-03-19T16:29:09Z,kurang panjang dan masih ada sekat atau jarak pertanyaan saya lebih suka mbak nana dalam tanya jawab nya
2026-03-19T16:29:08Z,sikap berani prabowo mengedepankan indonesia bikin negeri ini jadi pusat perhatian dunia
2026-03-19T17:11:10Z,berani gabung bop ya bang
2026-03-19T16:29:07Z,prabowo selalu hadir sebagai benteng kokoh buat bangsa indonesia
2026-03-19T16:29:02Z,kepemimpinan prabowo selalu mengutamakan persatuan dan kekuatan bangsa
2026-03-19T16:29:00Z,penuh dedikasi prabowo hadir jadi presiden yang selalu jaga kehormatan rakyatnya
2026-03-19T16:28:59Z,mon omo on
2026-03-19T16:28:52Z,tidak ragu support prabowo karena konsistensinya jaga martabat dan kedaulatan indonesia
2026-03-19T16:28:51Z,prabowo bawa indonesia ke masa depan yang lebih kuat dan bermartabat di dunia internasional
2026-03-19T16:28:44Z,setiap langkah prabowo selalu membawa harapan baru buat negeri ini
2026-03-19T16:28:38Z,di putaran bangku di isi orang cerdas tp knp negara ini msh banyak kerusakan dalam ekonomi
2026-03-19T16:28:34Z,anak harus sekolah tapi malah dikasi makanan beracun
2026-03-19T16:28:32Z,uni lubis tidak diundang
2026-03-19T16:28:31Z,prabowo selalu berdiri terdepan dalam menjaga harga diri dan kebaikan untuk negeri
2026-03-19T16:28:08Z,presiden prabowo menegaskan negara tidak akan mentolerir segala bentuk kekerasan terhadap warga negara termasuk terhadap aktivis yang menyuarakan kritik dukung langkah penegakan hukum di indonesia
2026-03-19T16:28:01Z,baru tahun menjabat tapi sudah banyak gebrakan bersih bersih kita kasih waktu dan dukungan penuh buat pak prabowo membuktikan janji janjinya
2026-03-19T16:28:01Z,pertanyaan bagus dari orang sctv
2026-03-19T16:34:03Z,mbg konsumsi ekor sapi sehari sudah tercapai pak
2026-03-19T16:52:00Z,pajak jateng naik pak
2026-03-19T16:53:36Z,yang tidak efisien orang yang jadi regulator itu
2026-03-19T16:27:46Z,bilang efisiensi tp buang uang untuk mkanan yang akhirnya bnyak dibuang bli mobil dr india skian rtus rbu untuk kperluan g jls
2026-03-19T16:27:41Z,omon tok keras
2026-03-19T16:27:39Z,kapan ya pa wapresnya di ajak diskusi dengan orang cerdas seperti yang diskusi dengan pa prabowo ini
2026-03-19T16:27:27Z,coba kontras atau celios
2026-03-19T16:27:22Z,seandainya ada pak gita wirjawan
2026-03-19T16:27:09Z,dijawab dengan jelas dan tegas mantap pak presiden
2026-03-19T16:26:56Z,mudanya cantik banget ni bu retno
2026-03-19T16:26:52Z,pantesan dpr suka tidur berarti ada alasan logisnya ya maafkan kami yang salah
2026-03-19T16:26:45Z,omon omon saja antek asing tapi diri ya pendukung asing juga tidak pernh dengerin suara rakyat padahal disamping ya bnyak ular semua
2026-03-19T16:26:20Z,pk paruh waktu pak presiden tolong d perhatikan biar lebih layak lagi
2026-03-19T16:26:05Z,perhatian host yang berbicara di awal pernah terseret kasus karena memberikan pernyataan tidak pantas terhadap masyarakat biasa yang diteror dengan kepala bangkai hewan host ini juga pernah menyampaikan opini di media sosial tentang kewajaran menjilati pihak yang menang
2026-03-19T16:25:52Z,ohh tolool tidak mau menyusahkan pimpinan tapi rakyat jadi korban tolool
2026-03-19T16:25:44Z,terima kasih mbg lele dan rendang sapinya
2026-03-19T16:25:41Z,membayangkan jika ini dilakukan jaman pria solo
2026-03-19T16:25:36Z,tidak ada realisasi rakyat masih susah itu hanya omon omon
2026-03-19T16:25:23Z,nonton vidio ini cuma mau comen aja setelah itu kluar jujur saya muak dengan presiden omon omon ini sudah hilang percaya dari omongan nya apalagi kabinet nya
2026-03-19T16:25:13Z,sering seringlah berdiskusi seperti ini biar rakyat juga ikut pintar
2026-03-19T16:25:08Z,bisa begitu ya pak prabowo ngomongin sesuatu sedetik kemudian langsung muncul di layar keliatan sekali persiapanyawkwkwk
2026-03-19T16:25:01Z,wkkwwk mantap dia menerima di bilang presiden sawit salut memang benar yang mesti di waspada itu pembisiknya dan yang ngasih laporannya ini adalah jejak dari rezim sebelum sebelumnya yang memelihara mereka gila
2026-03-19T16:25:00Z,nasbi masih ada ya presiden akan selalu bias thd masyarakat sipil
2026-03-19T16:24:44Z,sah kan hukuman mati untuk koruptor
2026-03-19T16:24:41Z,acara mercusuar saja hehehe masalah yang mudah dan sepele macam kasus ijazah palsu jokowi saja bertele tele berbelit belit selama hampir satu tahun tidak kelar kok mau beresin urusan negara ini yang begitu kompleks dan berat
2026-03-19T16:24:38Z,doakan saja ps bs amanah dan adil untuk rakyatnya
2026-03-19T16:24:36Z,bu najwa izin saran bahas sampah yang di bantar gerbang dan di desa masih banyak daerah akibat pencemaran lingkungan
2026-03-19T16:36:40Z,dan masalah narkotika di desa pelosok cukup tinggi dan di backing oleh oknum abdi negara
2026-03-19T16:24:34Z,bodo amat tidak peduli orang hopeng jokowi maless utang whos dia pasang badan buat jokowi belum yang lain bodo amat tetep omon apalagi sekarang jadi besti si trump quot antek quot
2026-03-19T16:24:33Z,coba libatkan mama gufron mana tau ada solusi
2026-03-19T16:24:25Z,hasan nasbi ini ganggu aja
2026-03-19T16:24:21Z,mbg sapinya dan lelenya tidak ada pak itu abs ya pak
2026-03-19T16:24:15Z,secerdas ini pak prabowo keren banget
2026-03-19T16:24:10Z,ini dialog brsama orang yang berkelas dngn background pnddkn luar negeri semua kalau bisa dialog sperti ini diadakn juga bareng wakil presiden kita yang kapasitas pndidiknnya orng bilng lulusan dari singapur dn australi kayanya akn lebih seru lagi diskusinya dngn kapasitas serta kualitas bapak wapres kita yang sngat jenius itu
2026-03-19T16:24:05Z,sudah yang ke berapa kali ni pak mengundang orang yang kritis apa hasilnya cuman omon omon kosong
2026-03-19T16:23:57Z,quot secercah sinar di tengah badai quot mungkin
2026-03-19T16:23:28Z,mba nana seperti orang yang sangat berbahaya atas pertanyaannya sehingga reaksi kepada mba nana berbeda dengan tamu yang lain
2026-03-19T16:23:06Z,kalo kata menteri ham yang sangat mengerti ham sejak umur tahun itu si korban disiram air panas
2026-03-19T16:23:01Z,mba nana luar biasa dihadapan presiden tetap nyaring bersuara kritis tidak ada kegemaran sedikitpun terus mbak nana di jalur kritis
2026-03-20T03:58:08Z,mba nana ngga bantah pernyataan presiden ttg lsm yang krjnya membenci pemerintah dan trima dana dr luar negeri ya
2026-03-20T17:05:33Z,salah nana bkn lsm
2026-03-21T07:04:34Z,e temang siapa yang bilang mba nana lsm mba nana kan suka membantah jk dia yakin pernyataan ngga tepat jd jk dia ngga bantah artinya
2026-03-19T16:23:01Z,mbg program bagus pak quot quot tapi pelaksaan kurang monitor daj kontrol quot quot jadi acak kadut quot quot mohon item menu mgb di tekankan produk kandungan yang lokal quot quot agar menumbuhkan produk lokal
2026-03-19T16:22:59Z,kenapa jaman jokowi acara seperti ini tidak ada
2026-03-19T16:22:48Z,blunderr pertanyaan siapa yang memberikan informasi abs haddeh
2026-03-19T16:22:47Z,acara ini gagal dimulai dari kegagalan memilih moderatornya
2026-03-19T16:22:35Z,bung rocky gerung dong diajak berdiskusi pak presiden plis
2026-03-19T16:22:26Z,mbk najwa as a jurnalis menjalankan tugas dengan baik respect banget
2026-03-19T16:22:22Z,pak presiden moderator contoh nyata pelaku abs tu
2026-03-19T16:22:17Z,ngerocos aja si hasan nasbi ini orang lagi ngomong tidak sopan
2026-03-19T16:22:15Z,sebagai rakyat sekaligus awam sy aneh knp orang galak jika dah ketemu mr ahirnya melunak
2026-03-19T16:21:48Z,isu billion dri luar negeri lewat maladesh akan tiba ke lsm besar yang akan propoganda rakyat indo
2026-03-19T16:21:47Z,tuh denger tidak kalian kalian yang di meja itu diem pada dah tu
2026-03-19T16:21:40Z,penting banget bu retno pertanyaan nya mewakilkan saya
2026-03-19T16:21:35Z,keren nih prabowo berani duduk disini semoga ini bisa di lanjutkan dengan kebijakan yang lebih pro rakyat
2026-03-19T16:22:33Z,lanjutkan program pro rakyat indonesia aman rakyat sejahtera
2026-03-19T16:48:30Z,yes mdh an pak wapres juga ada acaranya spt ini
2026-03-19T16:21:34Z,cuma mba nana yang langsung bikin presiden darah tinggi
2026-03-19T18:01:06Z,sejak kapan anda tau jika presiden darah tinggi drmana data mendapatkan data masalah kesehatan itu asumsi atau pendapat pribadi yang tidak bisa dipertanggungjawabkan
2026-03-19T18:01:13Z,yang lain tidak berani kompromi
2026-03-19T18:05:08Z,gini loh ibarat elu di tuduh penjahat sama orang padhal sudah nglakuin yang terbaik apa elu trima kalau gw yang punya otak jelas kagak terima dong
2026-03-19T16:21:21Z,selama korupsi masih berjamaah ya bisa di blg gagal lah
2026-03-19T16:21:10Z,kami rakyat indonesia mengingatkan penerapan hukuman mati bagi para koruptor para kejahatan yang keji seperti pembunuhan dan pemerkosaan agar kami rakyat lebih tenang dan aman
2026-03-19T16:41:48Z,kalo bagi koruptor simiskinkan aja tidak sih biar makin menderita di dunia menderita di akhirat
2026-03-19T17:06:47Z,bro kalo di miskinkan soalnya sudah pasti si pelaku menyuap penegakkan hukum sekelas negara china saja memberlakukan hukuman mati
2026-03-19T16:21:02Z,yang mulia presiden yang kami banggakan presiden kami keberadaan sdr abu janda sbg direksi di salah satu bumn mohon abu janda dievaluasi karena keberadaannya lebih banyak mudharatnya di pemerintahan bapak presiden
2026-03-19T16:20:54Z,kalau jokowi dialog kayak gini saya yakin pasti jawabannya banyak ndak nyambung obligasi aja dia ndak tahu masih tanya wartawan obligasi itu artinya apa
2026-03-19T16:20:40Z,part nya ada
2026-03-19T16:20:39Z,semoga konten kayak gini bisa rutin bulan bulan sekali or whatever supaya satu tujuan satu suara biar eksekusi bisa di analisis dengan baik dengan basis yang sama
2026-03-19T16:20:31Z,bentuk komitmen nyata pak prabowo dalam penghormatan terhadap hak hak sipil dan penegakan hukum serta prinsip fundamental demokrasi
2026-03-19T16:20:08Z,terima kasih pak presidenku terima kasih sudah terbuka untuk rakyat semoga bapa tetap sehat semoga pertemuan malam ini jalan keluar yang terbaik sehat selalu bapa tuhan jaga bapak
2026-03-19T16:20:04Z,guru gembul bisa juga dilibtkan diskusi semacam ini
2026-03-19T16:19:53Z,semoga budaya jurnalisme untuk mengetahui isi pikiran presiden seperti ini bisa lebih sering di lakukan
2026-03-19T16:19:50Z,izin masukan mohon membiasakan media untuk penyebutan tokoh ataupun orang yang lebih tua dibiasakan memberi sebutan bapak ibuagar anak generasi selanjutnya tetap menjunjung tinggi sopan santun dalam penyebutan nama orang yang lebih tua
2026-03-19T16:19:47Z,waww ada bossman juga ternyata mantap
2026-03-19T16:19:37Z,presiden kok gampang dibegoin terus sama bawahan
2026-03-19T16:19:33Z,menunggu part break off pak bowo kita lelah
2026-03-19T16:19:20Z,rocky gerung tidak diajak kesitu cuy heu
2026-03-19T16:19:19Z,presiden yang mengidolakan mustafa kemal attaturk semoga allah jadikan ia seperti apa yang mustafa kemal attaturk dapatkan saat akan mati dan saat matinya aamiin
2026-03-19T16:19:18Z,hasan nasbi ini pak tukang filter bapak demo agustus itu hastag naik dari kelompok dia
2026-03-19T16:19:17Z,apakah mbg sudah efisien pak
2026-03-19T16:18:57Z,harusnya ada aktivis atau masyarakat biasa biar bisa menyampaikan pendapat rakyat
2026-03-19T16:18:52Z,semua pasti nunggu bossman speak up
2026-03-19T16:18:40Z,sering begini deh pak biar tay rakyatnya pemimpin mau arah kemana inj dr semua persoalan
2026-03-19T16:18:33Z,diskusi atau tanya jawab iforum ini
2026-03-19T16:18:24Z,perang thd koruptor aja pak
2026-03-19T16:18:20Z,hasan nasbi ganggu
2026-03-19T16:18:02Z,mbg kacau dilapangan pak presiden tidak sesuai anggaran yang ada dan yang didapatkan peserta didik mohon di evaluasi jangan hanya menerima laporan yang menyenangkan
2026-03-19T16:51:14Z,evaluasi total siapa yang dapat siapa yang ngelola
2026-03-19T16:57:22Z,untuk mengatakan bahwa program mbg itu gk perlu orang pintar dan itu program perampokan dengan terencana
2026-03-19T17:05:19Z,lagi dievaluasi tuh karena ternyata banyak oposisi dan pembenci pemerintah punya dapur mbg yang mau sabotase program mbg itu
2026-03-19T17:07:26Z,hentikan saja alihkan ke pendidikan gratis sampai s sama kesehatan gratis tanpa bpjs gampang kok
2026-03-19T17:10:13Z,cari data terbaru dong kenapa mbg kacau jangan mau quot nya saja di cekokin media apalagi tiktok yang banyak sekali berita gorengan untuk menjatuhkan kepemimpinan prabowo
2026-03-19T16:17:45Z,oh ado hasan nasbi yo brenti lah nonton podcast ini kiroin pewawancara nyo najwa
2026-03-19T16:17:36Z,kdm presiden ri
2026-03-19T16:37:08Z,kejauhan boss gk tobat kamu yang suka masuk kamera sama gorong
2026-03-19T16:53:29Z,bro kdm punya prinsip dan berani tegas dan kasih solusi bukan omon omon
2026-03-19T16:16:55Z,pak pemimpin yang baik adalah pemimpin yang bahkan sebelum rakyatnya berteriak dia sudah mencukupkanya bukan yang nunggu berteriak pak
2026-03-19T16:16:46Z,mobil ada a c nyaman
2026-03-19T16:16:39Z,malu nya gubernur kaltim biaya mobil dinas wkwkwkwk m
2026-03-19T16:16:26Z,mantap pak prabowo ttp teguh n komitmen thd tujuan bapak diawal menjadi pemimpin indonesia yang benar mengabdi uyk rakyat dengan membrantas koruptor dn semua kroni nya smp keakar nya sikat pak dn yang paling penting tlong cepat disahkan uu perampasan aset bagi koruptor biar kapok
2026-03-19T16:16:11Z,tolong segera mungkin kpk turun ke kaltim karena gubernur sekarang sudah membuat dinasti keluarga
2026-03-19T16:16:09Z,akan ada bom waktu jika rakyat sampai aktivis selalu di bungkam indonesia bukan milik perorangan
2026-03-19T16:16:02Z,dari washington dc menyimak tgt usa
2026-03-19T16:16:01Z,ketawa ketawa karir yang sangat menjijikan
2026-03-19T16:15:54Z,itu mobil di beli di india ngapain di beli padahal di indo ada produksi mobil buatan kita azo aja gaek ini
2026-03-19T16:15:51Z,nana obyektif lah
2026-03-19T16:15:38Z,apakah perjanjian tersebut tidak merugikan indonesia tandatangan perjanjian seperti prifot merugikan indonesia jawap pak prabowo
2026-03-19T16:15:32Z,salfok sama pak bosmen ko seneng lihatnya dapet diskusi sama presiden
2026-03-19T16:15:28Z,karena mahasiswa anarkis kok aneh kamu nana
2026-03-19T16:15:19Z,hae antek antek asing
2026-03-19T16:15:10Z,prabowo tidak halus hati nya karena tidak menyadari orang disekitar nya hanya penjilat yang tidak pro rakyat tp malah cenderung menyakiti hati rakyat
2026-03-19T16:14:35Z,sering begini dah tanya nya sampai level teknis harusnya terutama mbg
2026-03-19T16:14:28Z,apakah bapak presiden ke mencermati kritikan kritikan dari masyarakat dan rakyat indonesia
2026-03-19T16:14:13Z,ada bosman mantap
2026-03-19T16:14:04Z,saya harap pemilihan langsung hanya presiden dan dpr gubernur dan bupati dipilih langsung oleh presiden supaya sinkron kebijakan presiden
2026-03-19T16:14:04Z,terlalu tinggi target dan impian bukannya pesismis tapi sdm dan budaya korupsi masih di segala penjuru ujung omongan bapak omon lagi
2026-03-19T16:14:03Z,saya belum nonton full tapi biar saya tebak pasti kata mvp nya quot come on lah quot
2026-03-19T16:13:51Z,straight to the point of the question mba nana
2026-03-19T17:05:15Z,first of all is it still lacking in indonesia with the medical faculty sir
2026-03-19T16:13:50Z,apa kabar ndasmu ingin membangun negara beradab
2026-03-19T16:13:39Z,cita quot merdeka rezim patriot kedaulatan bersama rakyat yang terjadi sekarang rezim elit kedaulatan pengusaha tanpa kedaulatan rakyat
2026-03-19T16:13:38Z,cuman mbak nana yang berani keritis yang lainya takut cari aman
2026-03-19T16:13:32Z,ini bnr quot punya ijazah jls pak tidak mbulet quot menyandang gelar
2026-03-19T16:13:28Z,ini baru diskusi bagus dan bermutu tidak spt rakyat bersuara inews yang eyel an dengan narasi tidak pantas
2026-03-19T16:38:52Z,ada yang berani dan boleh menyanggah presiden apa yang dikatakan presiden semua cuma ha ha he he saja
2026-03-19T16:47:39Z,ini bukan debat ini diskusi biasa lebih banyak mendengar dari pada menyanggah ini presiden bersuara bukan rakyat bersuara jelas beda cuma ini akan jadi omon omon apa tidak itu aja sih
2026-03-19T16:51:55Z,asli karena ini pasti sudah disiapkan pertanyaan beserta jawaban sedangkan rakyat bersuara modal mulut saja spontan uhuy
2026-03-19T16:13:19Z,mba nana kenapa komentar di ig di batasi pdahal baru komen
2026-03-19T16:13:18Z,drpd mardigu mending bennix
2026-03-19T16:13:18Z,pupuk sekarang memang langsung sampai diterima oleh petani pak sudah tidak sulit tidak pake kartu lagi makasih pak prabowo
2026-03-19T19:10:51Z,t bangkrutsok tau
2026-03-19T20:22:47Z,t bangkrutudah yappingnya
2026-03-19T16:12:55Z,prindapan bagus ya pak prodak mobil nya hingga bapak tertaik memborong berap banyak pak
2026-03-19T16:12:39Z,dari sekarang kabinet di perbaiki pak ini lah yang menghambat program pak presiden kami masyarakat selalu cross chek program bapak
2026-03-19T16:12:36Z,lsm yang dapet uang dari luar negri coba sebutin lah jangan ngmong doang
2026-03-19T16:12:31Z,sehat selalu pak prabowo semoga selalu dalam perlindungan alloh swt
2026-03-19T16:12:30Z,hasbi jujur sebaiknya di ganti pak
2026-03-19T16:12:25Z,terimakasih najwa sekali lagi membawa isu angkar rumput yang real sampai up to date
2026-03-19T16:12:21Z,ngomong opo ra jelas
2026-03-19T16:12:16Z,pertanyaan presiden di awal diskusi sekolah dimana
2026-03-19T16:12:14Z,coba tolong dong pak undang fery irwandi
2026-03-19T16:12:09Z,jangan percaya sama bawahanmu yang tidak guna pak dengarkan rakyat bawah
2026-03-19T16:11:54Z,cukup menggangu audio suara nimpal nimpalnya hasan nasbi tapi tentunya bukan mendikte kan pak
2026-03-19T16:11:53Z,isinya orng cerdas semua dimasing bidang bukan kaleng aplgi mba najwa sy suka sekali
2026-03-19T16:11:46Z,omongan sama tindakan tidak sinkron hadeh
2026-03-19T16:11:43Z,mau buat program apapun mengingat periode kmrin pki solo jls n nyata tipu quot apalagi ini presiden yang jdikan menang mntan wajar dong depan mata programnya kkn
2026-03-19T16:11:39Z,setingan cari simpati kerjanya gk jelas dan blunder
2026-03-19T16:11:32Z,percuma ada acara kayak gini tetapi dianya sendiri gk ada perubahan susah bicara ama orang tua yang kolot pasti dia berpikir paling tau dan pintar karena perjalanan hidupnya sudah panjang
2026-03-19T16:11:31Z,jika presiden sudah menjawab masyarakat rasanya perlu juga mendengarkan jawaban wakilnya
2026-03-19T16:11:27Z,apa cuma saya yang bangga x pilih beliau
2026-03-19T16:11:18Z,penonton channel ini kebanyakan orang pinter mapan dan punya waktu buat nyimak kuota penuh perut kenyang cari cemilan tinggal pesen online tapi ada mayoritas masyarakat yang sama sekali g bisa nyimak channel ini mereka ini hny butuh senyuman langsung sentuhan tangan langsung dan ngobrol langsung dengan presidennya
2026-03-19T16:23:34Z,menyebut kasus ini sebagai terorisme biadab di depan publik bukan sekadar kata kata ini adalah pernyataan politik yang kuat agar aparat tidak main main dalam mengusutnya
2026-03-19T20:06:28Z,dan sayangnya orang orang polos itu yang tidak mengetahui kenyataan dan mengulang kerusakan di periode berikutnya
2026-03-19T16:11:15Z,sering kaya gini agar menjadi transparan ke masyarakat
2026-03-19T16:11:10Z,gaji ppk paruh waktu di perbaiki pak
2026-03-19T16:11:04Z,hapus min malu aku liatnya
2026-03-19T16:10:58Z,haha benar pak gubernur kaltim pecat saja pak buat apa mobil m orang pak prabowo aja cuma naikmobil m wkwkwk
2026-03-19T16:10:50Z,kurang ketua bem ugm ngga si
2026-03-19T16:10:38Z,apa saja evaluasi dari pertemuan serupa sebelumnya ini
2026-03-19T16:10:36Z,kok tidak ada yang nanya soal ijazah palsu ya
2026-03-19T16:10:35Z,alhamdulillah akhirnya pak mardigu di undang juga
2026-03-19T16:10:34Z,semoga sehat terus mbak nana kalo terlalu kritis takutnya kena hal yang jahat untuk membungkam semua itu
2026-03-19T16:10:29Z,lanjutkan pak prabowo
2026-03-19T16:10:25Z,ini orang hebat kenapa yang jadi mentri modelan bahlil yak
2026-03-19T16:10:12Z,undang bang rocky gerung
2026-03-19T16:10:08Z,ini yang nyeletuk ini apalah yaa dari tadi celetukan seperti guru bp nasehatin murid aj mencing mancing aja
2026-03-19T16:10:05Z,kayaknya mereka di universe lain bukan dari universe kita
2026-03-19T16:09:42Z,isi semua tapi gibran tidak bisa
2026-03-19T16:09:21Z,bapak presiden ku prabowo subianto kami kelaparan dan masih wajah warga negara yang kelaparan
2026-03-19T16:09:20Z,harusnya yang jadi narasumber nya prof latuhihin
2026-03-19T16:10:16Z,ganti abah anis ya
2026-03-19T16:11:02Z,ganti abah anis
2026-03-19T16:08:47Z,kurang rocky gerung aja ini
2026-03-19T16:08:34Z,percuma ketemu sama tokoh tokoh nasional kenyataannya tidak ada tindakan evaluasi bagi menteri yang tidak becus kerja
2026-03-19T16:08:33Z,kalo mo liat aslinya prabowo kalo lgi diskusi bgini keliatan pintarnya expert karena lama diluar negeri dan sekolahnya tidak kaleng
2026-03-19T16:08:15Z,najwa sihab keren
2026-03-19T16:07:42Z,coba si gibran di undang kayak gini kalau nggk planga plongo dia kalau pak prabowo luas wawasannya beda dngan si wapress
2026-03-19T16:07:33Z,bosman man kah itu
2026-03-19T16:07:20Z,kelihatan jejak langkah sepatu pemimpin yang kemarin kerjanya apa konyol dan pemimpin yang sekarang berupaya ngebut untuk berbenah dan menata menuju program lebih baik
2026-03-19T21:25:25Z,lah yang sekarang kan penjilat pemimpin sebelumnya aneh kamu
2026-03-19T16:07:08Z,mba nana keren sampai cadas
2026-03-19T16:06:53Z,saya bersumpah indonesia tidak akan maju karena masih diketiak amerika
2026-03-19T16:06:20Z,sejatinya kritik itu baik ketika dikemas dengan sajian etika penyampaian dan kalimat yang baik pula perbanyak forum diskusi gagasan antara pemimpin dan perwakilan masyarakat supaya indonesia menjadi lebih baik semoga
2026-03-19T16:06:16Z,ya allah ini ide najwa i love you kaka much dan more
2026-03-19T16:06:02Z,dana desa untuk jalan desa jika digunakan diluar dari itu dianggap penyalahgunaan aturannya begitu kalo tidak salah
2026-03-19T16:05:33Z,antek antek asing
2026-03-19T16:05:13Z,pak presiden jangan bahas terlalu tinggi dulu tentang perang dunia ini masalah ijazah jokowi aja dulu di urusin gimana
2026-03-19T16:04:44Z,tidak ada harapan presiden dan pejabatnya sekarang kabinet omon
2026-03-19T16:04:35Z,pak prabowo kaget juga rupanya banyak anak bangsa yang hebat quot dan tinggi sekolahnya
2026-03-19T16:04:33Z,aku milih pak prabowo kemaren untuk urus negaran indonesia bukan untuk urus negara orang lain dalam negeri masih banyak penganguran jangan smpe aku nyesel pilih cukup priode
2026-03-19T16:04:33Z,korea disamakan dengan kita ya jelas jauh dari sumber daya manusia nya di kita mental nya koruptor dari lini bawah ke atas urusan dengan pengelolaan negara di anggap berbisnis yang harus ada untung nya
2026-03-19T16:04:04Z,membuat lebih terang benderang semoga niat presiden sesuai dengan apa yang diinginkan rakyat
2026-03-19T16:22:52Z,niat saja ternyata tidak cukup tapi implemantasi dan eksekusi tepat yang dibutuhkan agar niat jadi kenyataan bukan hanya diangan angan
2026-03-19T16:04:02Z,dharma phongrekhun kenapa tidak diundang
2026-03-19T16:03:53Z,apaan sih jubir gagal
2026-03-19T16:03:07Z,sering d posting seperti ini min dari presiden bisa langsung ke rakyat jadi tanpa celah
2026-03-19T16:02:50Z,bung roky gerung kenapa tidak di undang
2026-03-19T16:02:50Z,aktivis aktivis rata rata di biayai george soros
2026-03-19T17:30:31Z,yang tidak percaya bisa tanya bennix dia yang tau pasti
2026-03-19T16:02:45Z,alhamdulilah akhirnya pak bosman semoga dan semoga
2026-03-19T16:02:16Z,keinginan berbeda dari yyang ada di lapangan tp pak nyatanya import mobil dari india penegakan hukum tidak transparan masih banyak yang masih omon
2026-03-19T16:12:43Z,belajar lagi ttg trade in trade out perdagangan luar dan dalam negeribljr lagi mikro dan makro ekonomikl cm liat sisi itu aj fikiran kamu msih sempitbljr lagi
2026-03-19T16:28:53Z,berpikirnya lompat tidak berurutan
2026-03-19T17:13:56Z,setuju dengan mas contoh mobil mitsubishi toyota daihatsu dll semua mahal dan setiap beli barang yang banyak maklar kalau mobil india bagus dan murah sepertinya juga murah itu lebih baik
2026-03-20T04:23:46Z,iyain aja bang dari yang orng tonton dah taau ko intinya
2026-03-19T16:02:08Z,kita jaga kira cash positif kita kawal presiden kita karena satu dari garuda kuning ya pak prabowo tapi kan dia presiden jangan ada kebohongan di yang lainya memprovokasi dan atau tidak enak strata yang sama memang harus gitu presiden harus beda mahadewa ngatur dewa istilah kejawen
2026-03-19T16:02:06Z,sudah sukur bensin tidak naik lho presiden baik negara lain minyak sudah pada loncat harga sama gas
2026-03-19T17:10:20Z,yah tapi masih saja lebih murah dari indonesia coba deh di cek
2026-03-19T17:11:58Z,menarik kira butuh berapa lama untuk harga nya naik sejak komentar ini di tulis
2026-03-19T16:02:06Z,gue suka bossman di undang mantaff pisan semangaat
2026-03-19T16:02:00Z,sayang rocky gerung tidak ada hmm
2026-03-19T16:01:50Z,bossman dan mbak nana ditunggu pertanyaan nya yang cadas dan cerdas
2026-03-19T16:01:33Z,korupsi ya dipisah pulau itulah solusi penyelesaian secara singkat dengan syarat tidak ada fasilitas komunikasi itu pasti selesai sih dan setiap penjaga harus ada benteng jabatan yang berbeda kuasa untuk meminimalisir pembalasan dendam
2026-03-19T16:01:30Z,nanya apa jawab apa
2026-03-19T17:44:44Z,kamu kira perbaiki negara bisa disulap semua langsung selesai liat prosesnya kamu tidak liat dia hemat t brapa ratus kasus korupsi ditangkep yang bikin repot tu anak buahnya kamu denger sendiri abs trus tadi regulasi pupuk
2026-03-19T16:01:16Z,alzaytun cukup untuk bulan pak president ikuti pedoman syaykh
2026-03-19T16:01:03Z,pak prabowo bapa aing kdm
2026-03-19T16:00:56Z,tidak kebayang kalo jokowi berdikusi seperti ini pasti blepotan jawabin tamu tamu yang kritis gitu nganu
